,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04
2019-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.7887,190.7925,190.6351,193.0276,202.6672,206.518,208.9534,208.7037,218.9163,219.3652,214.9776,184.0906,183.7044,181.8282,187.9842,203.3054,219.7341,193.9308,195.3054,192.329,194.0725,198.4,198.4,198.4,198.4,198.4,198.4,198.4,198.4,198.4,198.4,198.4,198.4,198.4,198.4,198.4,198.4,198.4,198.4,198.4
2019-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.2806,188.2901,188.1138,190.5337,200.6999,203.5073,205.908,205.5229,214.9635,215.2242,212.9695,184.1375,183.8963,181.7396,188.4149,197.6611,217.0403,198.2163,197.9974,187.2639,177.1836,179.2635,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0
2019-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.4211,181.4315,181.2683,183.6955,193.6223,195.3827,197.7489,204.6052,211.2972,211.4258,204.0989,179.5549,179.4042,177.1177,179.89,187.9805,208.0317,197.8249,191.4617,183.8401,169.11,182.7387,183.9177,185.4,185.4,185.4,185.4,185.4,185.4,185.4,185.4,185.4,185.4,185.4,185.4,185.4,185.4,185.4,185.4,185.4
2019-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.3182,179.3273,179.1907,183.6881,184.352,189.0804,191.4278,198.6125,208.0882,208.2747,197.6042,175.6829,175.5885,173.2437,175.8231,179.6502,202.0317,190.5995,189.9519,184.3504,166.2843,169.5648,183.6017,183.8986,183.8986,187.1,187.1,187.1,187.1,187.1,187.1,187.1,187.1,187.1,187.1,187.1,187.1,187.1,187.1,187.1
2019-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.6461,175.6534,175.5457,180.1883,180.4764,185.1885,187.5306,196.9792,204.2947,204.4082,195.2253,175.7066,175.8361,171.3925,173.8715,177.3109,197.8486,186.956,186.2501,180.8759,165.5753,158.8361,179.7672,180.4961,179.2159,182.0,181.9,181.9,181.9,181.9,181.9,181.9,181.9,181.9,181.9,181.9,181.9,181.9,181.9,181.9
2019-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0205,173.2604,173.1789,175.8155,175.8075,180.5146,182.8592,194.5899,199.6889,199.7244,190.3318,170.9068,164.154,161.7701,162.1235,163.2818,183.7468,178.2945,179.6131,174.4174,163.5172,155.6829,162.9182,167.9443,174.9459,176.0453,175.7,175.7,175.7,175.7,175.7,175.7,175.7,175.7,175.7,175.7,175.7,175.7,175.7,175.7
2020-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.7409,165.2254,165.3213,166.2142,182.4727,181.4252,179.8603,174.7963,166.4573,155.4404,159.3698,160.2185,175.7057,174.2283,174.035,174.2,174.3,174.3,174.3,174.3,174.3,174.3,174.3,174.3,174.3,174.3,174.3,174.3
2020-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.8908,179.3293,179.3961,180.3001,196.2069,195.6209,194.107,189.1365,181.2924,170.8224,172.3095,173.3032,178.4143,158.372,160.4263,159.9726,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9,166.9
2020-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.9217,187.2676,187.1822,187.8779,203.627,203.2897,201.7969,196.8916,189.3494,179.3062,180.318,181.6043,184.5267,162.6657,127.2976,97.02298,99.66847,112.4,112.7,112.7,112.7,112.7,112.7,112.7,112.7,112.7,112.7,112.7
2020-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.9945,188.191,188.1343,188.4361,203.94,203.8485,201.3639,196.5035,189.1417,177.292,177.9776,179.5496,192.1068,167.2673,123.7949,63.38515,61.1287,66.61262,64.4,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5,64.5
2020-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.4492,190.4453,190.4447,190.819,206.0283,205.9137,203.6019,198.7722,191.5158,177.6263,178.0907,179.8947,190.9052,173.9138,123.4413,69.59264,83.53531,99.47545,98.21494,104.5,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9
2020-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.8069,191.7036,191.742,192.2597,207.4039,207.6049,205.1468,200.4012,193.2048,181.2818,183.671,183.5747,196.8968,183.8235,136.3113,73.66363,97.98232,117.8816,125.5786,126.7933,131.1,131.1,131.1,131.1,131.1,131.1,131.1,131.1
2020-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.8912,190.7424,190.7978,191.4202,206.4589,206.6363,204.0389,199.2323,192.0587,186.4326,186.8016,186.6759,198.2749,188.6737,136.6704,82.08269,104.6702,119.5647,126.9344,133.8397,135.7264,138.0,138.0,138.0,138.0,138.0,138.0,138.0
2020-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.9309,183.7647,183.8212,184.6829,201.6176,201.696,199.0446,194.4229,187.4789,184.4491,184.6737,184.5582,194.1534,189.7332,133.0386,93.9735,104.8473,119.9178,125.6671,130.7796,135.357,136.2212,138.9,138.9,138.9,138.9,138.9,138.9
2020-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.5044,178.3343,178.3835,179.4064,196.2443,196.2358,193.5971,188.9481,182.3377,182.4333,182.6194,182.5255,189.9582,188.5349,129.1913,103.0692,106.0459,119.4137,125.4703,128.3329,134.3208,128.511,129.0142,135.4,135.4,135.4,135.4,135.4
2020-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.6022,173.4343,173.473,174.5643,191.3473,191.2836,188.6683,183.9517,177.1148,180.0469,180.1326,180.1731,185.3529,184.5981,135.089,102.1647,106.0012,117.4978,128.0008,126.917,131.0109,127.3477,126.8074,126.8172,131.2,131.2,131.2,131.2
2020-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.6326,166.469,166.4971,167.6115,188.3564,188.2656,185.6673,180.8964,173.799,178.4783,178.1498,178.1082,181.304,180.9113,131.9015,107.987,107.6938,117.1669,128.2169,126.7823,129.6017,125.7294,120.9381,126.5895,129.3076,128.6,128.7,128.7
2020-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6458,165.6362,165.6553,166.7725,181.4873,181.3887,178.7987,173.996,166.7347,173.1796,172.9168,173.2405,173.861,173.7826,125.0582,105.7914,108.5067,115.8392,127.2191,122.5373,125.6939,122.5739,115.3829,133.8481,141.6109,140.8821,139.4,139.4
2021-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.1827,169.1049,124.7561,106.0478,108.7803,111.8153,123.3954,123.5445,126.0864,121.7681,116.4897,133.4509,155.5977,157.6529,156.5471,157.5
2021-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.239,176.936,137.4986,123.6993,118.9018,119.5031,131.2056,131.2767,134.0299,129.5052,124.3897,135.6047,160.3835,170.7469,181.3169,181.8143
2021-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.9775,185.0641,150.2525,139.1505,132.6277,132.9088,142.6128,142.6481,146.3235,141.6726,136.6891,145.972,166.84,171.2462,199.2428,204.08
2021-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.9369,193.1729,159.1058,148.8896,145.3397,145.6216,153.1448,153.1638,157.4543,152.7311,151.9889,154.9494,173.8773,175.3886,203.625,205.3544
2021-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.8787,197.5628,165.7068,151.8626,153.2161,153.291,158.5777,158.5889,162.7729,158.0113,157.6376,160.3636,172.9394,173.5626,200.4078,204.2339
2021-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.8138,197.2601,167.695,152.5494,154.2673,154.7553,159.8903,159.8792,163.9369,159.1572,158.9745,161.563,169.6211,170.3415,194.3,201.3414
2021-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.4801,196.8942,167.6344,151.9363,153.9774,154.2976,158.3973,158.2548,161.9385,157.1521,157.0675,159.575,165.1537,167.0771,186.7886,196.0617
2021-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.6112,197.097,170.267,155.2946,157.7185,157.8065,160.6272,160.6879,163.6528,158.9337,158.8987,161.3583,164.6233,166.7007,181.9482,193.4777
2021-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.917,189.5105,164.7166,146.2116,150.8679,150.7972,152.3165,154.3543,156.8328,152.0209,152.214,154.6447,159.7156,161.8952,176.8049,184.2417
2021-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0418,185.7428,163.3798,140.9936,147.8831,147.7358,147.99,151.9582,154.0468,149.0888,149.0555,151.4644,154.4593,156.7068,171.3967,176.6062
2021-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.4432,184.2352,162.0377,138.6832,147.6808,147.5138,146.5419,147.4839,149.6308,144.7625,144.8774,147.2916,150.2382,152.5306,167.0778,172.1232
2021-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.4033,178.3854,156.7642,135.4278,146.9653,146.8101,144.6392,144.4701,146.7825,142.0118,142.0766,144.5663,147.5225,149.9161,164.3711,169.311
2022-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.2943,147.6517,159.9657,169.0904
2022-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.7096,152.1391,164.3061,173.6038
2022-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.031,159.4462,169.2444,178.3874
2022-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.9308,169.4424,176.9796,179.8772
2022-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.3876,172.9719,180.3725,183.1122
2022-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.6842,175.3162,180.518,183.1693
2022-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.6303,175.2958,182.4828,185.0745
2022-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0747,178.7647,185.9552,188.5009
2022-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.8154,173.5238,180.7118,183.2198
2022-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0248,167.7471,174.9295,179.5324
2022-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.9156,165.6481,172.8237,177.497
2022-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.5956,158.4073,165.5764,170.2895
