,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04
2015-10,,,,,,,88.0,88.0,88.0,88.0,89.0,89.0,94.0,94.0,94.0,94.0,79.0,68.0,61.0,60.5,57.0,57.0,56.0,57.0,57.0,44.0,44.0,45.0,46.22,46.22,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,46.223,,,,,,,,,,,,,,,,
2015-11,,,,,,,88.0,88.0,88.0,88.0,89.0,89.0,94.0,94.0,94.0,94.0,79.0,67.0,64.0,63.5,61.0,61.0,57.0,57.0,57.0,45.0,45.0,45.0,47.0,42.44,42.44,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,42.443,,,,,,,,,,,,,,,,
2015-12,,,,,,,88.0,88.0,88.0,88.0,89.0,89.0,94.0,94.0,94.0,94.0,80.0,67.0,67.0,66.5,64.0,64.0,57.0,57.0,57.0,47.0,46.0,46.0,47.0,42.0,37.21,37.21,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,37.189,,,,,,,,,,,,,,,,
2016-01,,,,,,,,,,,,,,,,,,,66.0,66.0,65.0,65.0,60.0,58.0,58.0,48.0,48.0,48.0,47.0,43.5,36.0,31.68,31.68,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,31.683,,,,
2016-02,,,,,,,,,,,,,,,,,,,68.0,68.0,67.0,67.0,62.0,59.0,59.0,49.0,49.0,49.0,47.0,45.0,36.0,33.5,30.32,30.32,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,30.323,,,,
2016-03,,,,,,,,,,,,,,,,,,,70.0,70.0,69.0,69.0,63.0,59.0,59.0,50.0,50.0,50.0,48.0,48.0,37.0,34.0,32.0,37.55,37.55,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,37.545,,,,
2016-04,,,,,,,,,,,,,,,,,,,71.0,71.0,70.0,70.0,65.0,61.0,61.0,52.0,52.0,52.0,49.0,49.0,37.0,35.0,34.0,35.0,40.76,40.76,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,,,,
2016-05,,,,,,,,,,,,,,,,,,,72.0,72.0,71.0,71.0,67.0,62.0,62.0,55.0,54.0,54.0,51.0,51.0,38.0,36.0,35.0,35.0,42.0,46.74,46.71,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,46.712,,,,
2016-06,,,,,,,,,,,,,,,,,,,73.0,73.0,72.0,72.0,69.0,64.0,64.0,57.0,57.0,57.0,54.0,54.0,39.0,37.0,35.0,35.0,42.0,46.0,48.76,48.76,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,48.757,,,,
2016-07,,,,,,,,,,,,,,,,,,,73.0,73.0,72.0,72.0,69.0,66.0,66.0,57.0,57.0,57.0,54.0,54.0,39.0,38.0,35.0,35.0,42.0,46.0,47.0,44.65,44.65,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,44.651,,,,
2016-08,,,,,,,,,,,,,,,,,,,73.0,73.0,72.0,72.0,69.0,65.0,65.0,57.0,56.0,56.0,54.0,54.0,40.0,39.0,35.0,35.0,42.0,46.0,47.0,40.0,44.72,44.72,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,44.724,,,,
2016-09,,,,,,,,,,,,,,,,,,,72.0,72.0,71.0,71.0,68.0,64.0,64.0,56.0,56.0,56.0,54.0,54.0,40.0,40.0,35.0,35.0,42.0,46.0,47.0,41.0,44.0,45.18,45.18,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,45.182,,,,
2016-10,,,,,,,,,,,,,,,,,,,71.0,71.0,70.0,70.0,66.0,63.0,63.0,57.0,55.0,55.0,53.0,53.0,40.0,41.0,35.0,35.0,43.0,47.0,48.0,42.0,44.0,47.0,49.78,49.78,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,49.775,,,,
2016-11,,,,,,,,,,,,,,,,,,,71.0,71.0,70.0,70.0,64.0,62.0,62.0,57.0,54.0,54.0,52.0,52.0,40.0,42.0,35.0,35.0,44.0,47.0,48.0,44.0,44.0,47.0,46.0,45.71,45.71,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,45.661,,,,
2016-12,,,,,,,,,,,,,,,,,,,72.0,72.0,71.0,71.0,64.0,61.0,61.0,57.0,54.0,54.0,52.0,52.0,40.0,43.0,35.0,35.0,45.0,47.0,48.0,45.0,44.0,47.0,46.0,49.0,51.97,51.97,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,51.972,,,,
2017-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,43.0,36.0,36.0,46.0,47.0,48.0,45.0,44.0,47.0,47.0,49.0,52.0,52.49,52.5,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504,52.504
2017-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,44.0,36.0,36.0,46.0,47.0,48.0,45.0,44.0,47.0,47.0,49.0,52.0,53.0,53.44,53.47,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468,53.468
2017-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,45.0,37.0,37.0,47.0,48.0,49.0,46.0,45.0,47.0,47.0,49.0,52.0,53.0,53.0,49.33,49.33,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328,49.328
2017-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,46.0,37.0,37.0,47.0,49.0,50.0,48.0,47.0,47.0,47.0,49.0,52.0,53.0,53.0,51.0,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06,51.06
2017-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,48.0,38.0,38.0,48.0,50.0,50.0,50.0,49.0,48.0,48.0,49.0,52.0,53.0,53.0,51.0,47.5,48.52,48.52,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476,48.476
2017-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,49.0,39.0,39.0,49.0,50.0,50.0,52.0,51.0,49.0,49.0,49.0,52.0,53.0,53.0,52.0,49.0,50.0,45.18,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178,45.178
2017-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,51.0,40.0,41.0,50.0,51.0,51.0,52.0,51.0,50.0,50.0,50.0,53.0,54.0,54.0,53.0,50.0,52.0,48.0,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63,46.63
2017-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,52.0,41.0,42.0,51.0,52.0,52.0,53.0,52.0,51.0,51.0,51.0,53.0,54.0,54.0,53.0,50.0,52.0,48.0,48.5,48.04,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037,48.037
2017-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,53.0,42.0,43.0,53.0,54.0,54.0,54.0,53.0,52.0,52.0,52.0,53.0,54.0,54.0,53.0,50.0,51.0,48.0,48.0,48.5,49.75,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822,49.822
2017-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,55.0,45.0,45.0,55.0,56.0,56.0,56.0,55.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0,51.0,50.0,48.0,48.0,47.5,51.5,51.58,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578,51.578
2017-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,56.0,45.0,46.0,57.0,58.0,58.0,58.0,57.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,52.0,50.0,48.0,48.0,48.0,50.5,51.0,56.64,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639,56.639
2017-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,58.0,45.0,47.0,59.0,60.0,60.0,60.0,59.0,55.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,50.0,48.0,48.0,48.0,50.5,50.0,55.0,57.88,57.88,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881,57.881
2018-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,54.0,54.0,53.0,53.0,50.0,48.0,48.0,48.0,49.5,49.0,52.5,55.0,63.7,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698,63.698
2018-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,54.0,54.0,53.0,53.0,50.0,48.0,48.0,48.0,49.5,49.0,52.5,53.5,63.0,62.21,62.23,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229,62.229
2018-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,54.0,54.0,53.0,53.0,51.0,48.0,48.0,48.0,49.5,48.5,50.5,53.5,62.0,61.5,62.72,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725,62.725
2018-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,55.0,55.0,54.0,54.0,52.0,48.0,48.0,48.0,49.5,49.0,51.0,54.0,60.0,60.0,62.0,66.25,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254,66.254
2018-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,56.0,56.0,55.0,55.0,53.0,48.0,48.0,48.0,49.5,50.0,52.0,54.0,58.0,58.0,60.0,68.5,69.98,69.98,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978,69.978
2018-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,56.0,56.0,55.0,55.0,54.0,48.0,48.0,48.0,49.5,51.0,53.0,54.0,57.0,57.0,59.0,68.0,65.5,67.87,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873,67.873
2018-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,56.0,56.0,55.0,55.0,55.0,49.0,49.0,49.0,50.5,51.0,52.0,55.0,56.0,56.0,58.0,68.0,65.5,70.0,71.13,71.13,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981,70.981
2018-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,57.0,57.0,56.0,56.0,55.0,50.0,50.0,50.0,50.5,51.0,52.0,56.0,56.0,56.0,57.0,67.0,65.0,69.0,69.0,68.06,68.06,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055,68.055
2018-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,57.0,57.0,56.0,56.0,55.0,51.0,51.0,51.0,51.5,52.0,53.0,57.0,56.0,56.0,57.0,65.5,64.0,67.0,68.0,69.0,70.23,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231,70.231
2018-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,58.0,58.0,57.0,57.0,56.0,52.0,52.0,52.0,51.5,53.0,54.0,57.0,56.0,56.0,57.0,65.5,63.0,65.0,66.0,68.0,74.0,70.75,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749,70.749
2018-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,58.0,58.0,57.0,57.0,56.0,52.0,52.0,52.0,52.5,54.0,55.0,57.0,56.0,56.0,57.0,65.0,63.0,64.0,64.0,68.0,73.0,65.0,56.96,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963,56.963
2018-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,59.0,59.0,57.0,57.0,56.0,53.0,53.0,53.0,53.5,55.0,56.0,58.0,56.0,56.0,57.0,64.0,63.0,63.0,63.0,67.0,72.0,63.0,51.0,49.52,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523,49.523
2019-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,56.0,56.0,57.0,62.0,62.0,62.0,62.0,66.0,72.0,62.0,50.0,49.0,51.38,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376,51.376
2019-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,56.0,56.0,57.0,62.5,62.5,62.0,62.0,64.0,71.0,62.0,50.0,50.0,54.0,54.99,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954,54.954
2019-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,56.0,56.0,57.0,63.0,63.0,62.0,62.0,64.0,70.0,62.0,50.0,51.0,54.0,55.0,58.15,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151,58.151
2019-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,56.0,56.0,57.0,61.0,62.0,61.5,62.0,65.0,69.0,62.0,51.0,51.0,54.0,55.0,61.5,63.86,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862,63.862
2019-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,57.0,57.0,58.0,61.0,62.0,61.5,62.0,66.0,68.0,64.0,52.0,52.0,54.0,55.0,61.5,64.0,60.83,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827,60.827
2019-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,57.0,57.0,58.0,61.0,62.0,61.5,63.0,66.0,68.0,65.0,53.0,53.0,53.0,56.0,60.5,64.0,53.5,54.66,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657,54.657
2019-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,58.0,58.0,59.0,60.0,61.0,61.5,64.0,68.0,68.0,66.0,55.0,55.0,54.0,57.0,60.5,65.0,55.0,59.0,57.34,57.34,57.354,57.354,57.354,57.354,57.354,57.354,57.354,57.354,57.354,57.354,57.354,57.354,57.354,57.354,57.354,57.354,57.354,57.354,57.354
2019-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,58.0,58.0,59.0,60.0,61.0,61.5,65.0,68.0,68.0,67.0,56.0,56.0,55.0,58.0,60.5,66.0,59.0,61.0,56.0,54.84,54.805,54.805,54.805,54.805,54.805,54.805,54.805,54.805,54.805,54.805,54.805,54.805,54.805,54.805,54.805,54.805,54.805,54.805,54.805
2019-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,58.0,58.0,59.0,60.0,62.0,62.0,66.0,69.0,69.0,67.0,57.0,57.0,56.0,57.0,60.0,67.0,63.0,61.0,58.0,54.5,56.95,56.947,56.947,56.947,56.947,56.947,56.947,56.947,56.947,56.947,56.947,56.947,56.947,56.947,56.947,56.947,56.947,56.947,56.947
2019-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,59.0,59.0,61.0,60.0,62.0,63.0,67.0,70.0,70.0,67.0,58.0,58.0,57.0,58.0,59.0,67.0,64.0,63.0,59.5,54.5,54.5,53.96,53.963,53.963,53.963,53.963,53.963,53.963,53.963,53.963,53.963,53.963,53.963,53.963,53.963,53.963,53.963,53.963,53.963
