,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04
2017-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,53.0,42.0,43.0,53.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,55.0,55.0,55.0,52.0,53.0,50.0,50.0,52.0,56.15,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153,56.153
2017-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,55.0,45.0,45.0,55.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,55.0,55.0,55.0,53.0,52.0,50.0,50.0,51.0,55.5,57.51,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508,57.508
2017-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,56.0,45.0,46.0,57.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0,54.0,52.0,50.0,50.0,50.0,54.0,57.0,62.71,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714,62.714
2017-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,58.0,45.0,47.0,59.0,60.0,60.0,60.0,60.0,56.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,52.0,50.0,50.0,50.0,54.0,56.0,61.0,64.37,64.37,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374,64.374
2018-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,55.0,55.0,55.0,55.0,52.0,50.0,50.0,50.0,53.0,55.0,58.0,61.0,69.08,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077,69.077
2018-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,55.0,55.0,55.0,55.0,52.0,50.0,50.0,50.0,53.0,55.0,58.0,59.0,67.0,65.32,65.32,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318,65.318
2018-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,55.0,55.0,55.0,55.0,53.0,50.0,50.0,50.0,53.0,54.0,56.0,59.0,66.0,64.5,66.02,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017,66.017
2018-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,56.0,56.0,56.0,56.0,54.0,50.0,50.0,50.0,53.0,54.0,56.0,58.0,64.0,64.0,66.0,72.11,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106,72.106
2018-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,57.0,57.0,57.0,57.0,55.0,50.0,50.0,50.0,53.0,54.5,56.5,58.0,62.0,62.0,64.0,74.0,76.98,76.98,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975,76.975
2018-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,57.0,57.0,57.0,57.0,56.0,50.0,50.0,50.0,53.0,55.0,57.0,58.0,61.0,61.0,63.0,73.0,73.0,74.4,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405,74.405
2018-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,57.0,57.0,57.0,57.0,57.0,51.0,51.0,51.0,54.0,55.0,56.0,59.0,60.0,60.0,62.0,73.0,73.0,75.0,74.25,74.25,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254
2018-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,58.0,58.0,58.0,58.0,57.0,52.0,52.0,52.0,54.0,55.0,56.0,60.0,60.0,60.0,61.0,72.0,72.5,74.0,73.0,72.53,72.53,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528,72.528
2018-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,58.0,58.0,58.0,58.0,57.0,53.0,53.0,53.0,55.0,56.0,57.0,61.0,60.0,60.0,61.0,71.0,72.0,73.0,73.0,76.0,78.89,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891,78.891
2018-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,59.0,59.0,59.0,59.0,58.0,54.0,54.0,54.0,55.0,57.0,58.0,61.0,60.0,60.0,61.0,71.0,71.0,72.0,73.0,76.0,83.0,81.03,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032,81.032
2018-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,59.0,59.0,59.0,59.0,58.0,54.0,54.0,54.0,56.0,58.0,59.0,61.0,60.0,60.0,61.0,71.0,71.0,72.0,72.0,76.0,81.0,74.0,64.75,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748,64.748
2018-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,60.0,60.0,59.0,59.0,58.0,55.0,55.0,55.0,57.0,59.0,60.0,62.0,60.0,60.0,61.0,70.0,70.0,71.0,71.0,75.0,79.0,72.0,60.0,57.36,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362,57.362
2019-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,60.0,60.0,61.0,68.0,69.0,70.0,70.0,74.0,78.0,71.0,60.0,57.0,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41,59.41
2019-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,60.0,60.0,61.0,68.0,69.0,70.0,70.0,72.0,77.0,71.0,60.0,58.0,62.0,63.96,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961,63.961
2019-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,60.0,60.0,61.0,68.0,69.0,70.0,70.0,72.0,76.0,71.0,60.0,59.0,62.0,64.0,66.1,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139,66.139
2019-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,60.0,60.0,61.0,66.0,68.0,69.0,70.0,73.0,75.0,71.0,60.0,60.0,62.0,64.0,69.0,71.23,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233,71.233
2019-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,61.0,61.0,62.0,66.0,68.0,69.0,70.0,73.0,74.0,73.0,60.0,60.0,62.0,64.0,69.0,73.0,71.31,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318,71.318
2019-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,61.0,61.0,62.0,66.0,68.0,69.0,70.0,73.0,74.0,74.0,60.0,60.0,60.0,64.0,68.0,73.0,63.5,64.22,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221,64.221
2019-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,62.0,62.0,63.0,65.0,67.0,68.0,70.0,74.0,74.0,74.0,61.0,61.0,60.0,63.0,67.0,73.0,65.0,66.0,63.94,63.94,63.919,63.919,63.919,63.919,63.919,63.919,63.919,63.919,63.919,63.919,63.919,63.919,63.919,63.919,63.919,63.919,63.919,63.919,63.919
2019-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,62.0,62.0,63.0,65.0,67.0,68.0,70.0,74.0,74.0,73.0,61.0,61.0,60.0,63.0,66.0,73.0,67.0,67.0,62.0,59.04,59.042,59.042,59.042,59.042,59.042,59.042,59.042,59.042,59.042,59.042,59.042,59.042,59.042,59.042,59.042,59.042,59.042,59.042,59.042
2019-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,62.0,62.0,63.0,65.0,67.0,68.0,71.0,74.0,74.0,72.0,62.0,62.0,61.0,62.0,65.0,72.0,69.0,67.0,64.0,60.0,62.83,62.827,62.827,62.827,62.827,62.827,62.827,62.827,62.827,62.827,62.827,62.827,62.827,62.827,62.827,62.827,62.827,62.827,62.827
2019-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,63.0,63.0,65.0,65.0,67.0,68.0,71.0,75.0,75.0,71.0,62.0,62.0,61.0,62.0,63.0,71.0,68.0,67.0,65.0,60.0,60.0,59.71,59.713,59.713,59.713,59.713,59.713,59.713,59.713,59.713,59.713,59.713,59.713,59.713,59.713,59.713,59.713,59.713,59.713
2019-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,63.0,63.0,65.0,65.0,67.0,68.0,72.0,75.0,75.0,71.0,63.0,63.0,61.0,62.0,63.0,70.0,68.0,67.0,65.0,60.0,59.0,61.0,63.21,63.212,63.212,63.212,63.212,63.212,63.212,63.212,63.212,63.212,63.212,63.212,63.212,63.212,63.212,63.212,63.212
2019-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,64.0,64.0,65.0,65.0,67.0,68.0,73.0,75.0,75.0,71.0,63.0,63.0,62.0,62.0,62.0,69.0,67.0,67.0,65.0,61.0,59.0,60.0,62.0,67.22,67.31,67.31,67.31,67.31,67.31,67.31,67.31,67.31,67.31,67.31,67.31,67.31,67.31,67.31,67.31
2020-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,62.0,58.0,59.0,60.0,67.0,63.65,63.825,63.825,63.825,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65
2020-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,62.0,58.0,58.0,59.0,66.0,56.0,55.66,55.66,55.66,55.66,55.66,55.66,55.66,55.66,55.66,55.66,55.66,55.66,55.66,55.66
2020-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,62.0,58.0,58.0,59.0,65.0,56.0,37.0,31.9195,31.9195,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01
2020-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,62.0,57.0,57.0,58.0,64.0,56.0,35.0,22.5,18.47,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38
2020-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,62.0,56.0,56.0,57.0,62.0,57.0,35.0,23.0,24.5,29.38,29.38,29.38,29.38,29.38,29.38,29.38,29.38,29.38,29.38,29.38
2020-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,62.0,57.0,58.0,58.0,64.0,60.0,40.0,23.0,26.5,36.0,40.27,40.27,40.27,40.27,40.27,40.27,40.27,40.27,40.27,40.27
2020-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,62.0,60.0,60.0,60.0,65.0,62.0,40.0,25.0,29.0,36.0,40.0,43.24,43.24,43.24,43.24,43.24,43.24,43.24,43.24,43.24
2020-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,62.0,61.0,61.0,61.0,65.0,64.0,40.0,27.0,30.0,37.0,40.0,43.0,44.74,44.74,44.74,44.74,44.74,44.74,44.74,44.74
2020-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,62.0,62.0,62.0,62.0,65.0,65.0,40.0,29.0,31.0,37.0,40.0,43.0,44.0,40.92,40.91,40.91,40.91,40.91,40.91,40.91
2020-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,62.0,63.0,63.0,63.0,65.0,65.0,45.0,31.0,32.0,37.0,42.0,43.0,44.0,42.0,40.21,40.19,40.19,40.19,40.19,40.19
2020-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,62.0,64.0,64.0,64.0,65.0,65.0,45.0,33.0,34.0,38.0,43.0,43.5,44.0,42.0,40.0,42.69,42.69,42.69,42.69,42.69
2020-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,62.0,65.0,65.0,65.0,65.0,65.0,45.0,35.0,36.0,39.0,44.0,44.0,44.5,43.0,40.0,47.0,49.99,49.99,49.99,49.99
2021-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,66.0,48.0,38.0,39.0,40.0,45.0,45.0,45.0,43.0,41.0,47.0,55.0,54.77,54.77,54.77
2021-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,66.0,50.0,41.0,41.0,41.0,46.0,46.0,46.0,44.0,42.0,47.0,56.0,56.0,62.28,62.28
2021-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,66.0,52.0,44.0,43.0,43.0,47.0,47.0,47.0,45.0,43.0,47.0,56.0,56.0,67.0,65.41
2021-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,67.0,53.0,45.0,45.0,45.0,48.0,48.0,48.0,46.0,46.0,47.0,55.0,55.0,67.0,65.0
2021-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,67.0,54.0,45.0,47.0,47.0,49.0,49.0,49.0,47.0,47.0,48.0,53.0,53.0,64.5,66.0
2021-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,67.0,55.0,46.0,48.0,48.0,50.0,50.0,50.0,48.0,48.0,49.0,52.0,52.0,62.0,65.0
2021-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,68.0,56.0,47.0,49.0,49.0,50.5,50.5,50.0,48.0,48.0,49.0,51.0,52.0,60.0,64.0
2021-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,68.0,57.0,48.0,50.0,50.0,51.0,51.0,50.0,48.0,48.0,49.0,51.0,52.0,58.0,63.0
2021-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,68.0,58.0,48.0,51.0,51.0,51.5,51.0,50.0,48.0,48.0,49.0,51.0,52.0,58.0,61.0
2021-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,69.0,60.0,48.0,52.0,52.0,52.0,52.0,51.0,49.0,49.0,50.0,51.0,52.0,58.0,60.0
2021-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,69.0,60.0,48.0,53.0,53.0,52.5,52.0,51.0,49.0,49.0,50.0,51.0,52.0,58.0,60.0
2021-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,69.0,60.0,48.0,54.0,54.0,53.0,52.0,51.0,49.0,49.0,50.0,51.0,52.0,58.0,60.0
2022-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,53.0,58.0,62.0
2022-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,53.0,58.0,62.0
2022-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,54.0,58.0,62.0
2022-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,55.0,58.0,59.0
2022-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,55.0,58.0,59.0
2022-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,56.0,58.0,59.0
2022-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,56.0,59.0,60.0
2022-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,56.0,59.0,60.0
2022-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,56.0,59.0,60.0
2022-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,56.0,59.0,61.0
2022-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,56.0,59.0,61.0
2022-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,56.0,59.0,61.0
